PK,TimeStamp,Level,Parent,IsBusiness,Tag,Application,Message,Ticks,DataIn,DataInType,DataOut,DataOutType,TerminalID,TerminalIP,FKUser,ItemID,ItemType,FKExtern,
0,12-01-21 15:31:40,Log,0,True,"","","MainViewModel()",0,"","","","","","","","","",-1,
0,12-01-21 15:31:40,Log,0,True,"MEM","","6.116.048,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:31:42,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 15:31:42,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,12-01-21 15:31:44,Log,0,False,"","","Load Interventions ...",0,"","","","","","","","","",-1,
0,12-01-21 15:31:46,Log,0,False,"","","Load Documents ...",0,"","","","","","","","","",-1,
0,12-01-21 15:31:47,Log,0,False,"","","Load Stores ...",0,"","","","","","","","","",-1,
0,12-01-21 15:31:48,Log,0,False,"","","Load Articles ...",0,"","","","","","","","","",-1,
0,12-01-21 15:31:49,Log,0,False,"","","Load Families ...",0,"","","","","","","","","",-1,
0,12-01-21 15:31:49,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 15:31:52,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,12-01-21 15:31:53,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,12-01-21 15:33:12,Log,0,True,"DATA","","SelectedStore PK=1833 (Magasin_CE)",0,"","","","","","","","","",-1,
0,12-01-21 15:33:12,Log,0,True,"DATA","","SelectedIntervention PK=1558 (1558 Inconnu 1833)",0,"","","","","","","","","",-1,
0,12-01-21 15:33:13,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 15:33:15,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 15:33:16,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 15:33:17,Log,0,True,"MEM","","46.279.656,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:33:19,Log,0,True,"MEM","","46.134.992,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:33:27,Log,0,True,"MENU Intervention","","arrived",0,"","","","","","","","","",-1,
0,12-01-21 15:33:33,Log,0,True,"MEM","","46.545.240,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:33:42,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 15:34:06,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 15:34:07,Log,0,True,"MEM","","46.884.784,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:34:13,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:34:14,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:34:40,Log,0,True,"MEM","","49.399.464,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:34:42,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 15:34:43,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 15:34:44,Log,0,True,"MEM","","48.635.848,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:34:45,Log,0,True,"MEM","","48.401.504,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:34:47,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:34:48,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:37:36,Log,0,True,"MEM","","52.856.984,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:37:38,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:37:38,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:40:48,Log,0,True,"MEM","","58.148.608,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:40:50,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:40:51,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:46:58,Log,0,True,"MEM","","66.465.168,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:47:01,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:47:01,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:48:05,Log,0,True,"MEM","","66.685.472,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:48:07,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 15:48:08,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 15:48:15,Log,0,True,"MEM","","67.726.392,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:48:17,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:48:18,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:52:10,Log,0,True,"MEM","","74.462.624,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:52:12,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 15:52:12,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 15:52:14,Log,0,True,"MEM","","74.411.728,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:52:16,Log,0,True,"MEM","","74.105.472,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:52:17,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:52:18,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:52:59,Log,0,True,"MEM","","75.706.704,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:53:01,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 15:53:01,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 15:53:03,Log,0,True,"MEM","","75.956.632,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:53:04,Log,0,True,"MEM","","75.685.184,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:53:06,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:53:07,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:55:15,Log,0,True,"MEM","","84.104.592,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:55:17,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:55:17,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 15:57:57,Log,0,True,"MEM","","91.836.784,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 15:57:59,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 15:58:00,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:00:13,Log,0,True,"MEM","","97.179.344,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:00:15,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:00:16,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:01:05,Log,0,True,"MEM","","103.028.216,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:01:07,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 16:01:08,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 16:01:10,Log,0,True,"MEM","","102.817.120,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:01:11,Log,0,True,"MEM","","102.493.392,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:01:13,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:01:14,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:02:23,Log,0,True,"MEM","","113.342.336,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:02:24,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:02:25,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:02:50,Log,0,True,"MEM","","119.235.368,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:02:52,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:02:53,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:04:52,Log,0,True,"MEM","","122.922.416,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:04:54,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:04:55,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:05:05,Log,0,True,"MEM","","130.240.520,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:05:07,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:05:07,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:06:16,Log,0,True,"MEM","","132.875.208,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:06:18,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:06:19,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:07:10,Log,0,True,"MEM","","133.947.760,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:08:14,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:08:15,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:13:47,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:13:49,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 16:14:07,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:14:10,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 16:16:42,Log,0,True,"MEM","","162.591.168,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:16:43,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:16:44,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:17:44,Log,0,True,"MEM","","178.135.032,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:17:46,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:17:46,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:17:57,Log,0,True,"MEM","","186.450.488,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:17:59,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:18:00,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:18:13,Log,0,True,"MEM","","195.051.440,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:18:15,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 16:18:16,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 16:18:18,Log,0,True,"MEM","","194.406.888,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:18:21,Log,0,True,"MEM","","194.051.384,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:18:23,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:18:24,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:18:37,Log,0,True,"MEM","","203.937.832,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:18:40,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 16:18:40,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 16:18:43,Log,0,True,"MEM","","203.183.344,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:18:46,Log,0,True,"MEM","","202.828.888,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:18:52,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:18:53,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:21:46,Log,0,True,"MEM","","213.393.320,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:21:48,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:21:49,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:35:30,Log,0,True,"MEM","","226.503.280,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:37:09,Log,0,True,"MENU Intervention","","shelf",0,"","","","","","","","","",-1,
0,12-01-21 16:37:10,Log,0,True,"","","ctor StoreCheck.Pages.ShelfInventoryPage",0,"","","","","","","","","",-1,
0,12-01-21 16:37:23,Log,0,True,"MEM","","227.033.664,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:37:25,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 16:37:26,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 16:37:42,Log,0,True,"MEM","","227.058.048,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:37:45,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 16:37:45,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 16:38:03,Log,0,True,"MEM","","227.386.176,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:38:06,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 16:38:07,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 16:38:22,Log,0,True,"MEM","","227.410.408,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:38:34,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 16:38:38,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 16:38:39,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 16:38:42,Log,0,True,"MEM","","228.795.968,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:38:45,Log,0,True,"MEM","","228.361.112,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:38:47,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 16:38:48,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 16:39:10,Log,0,True,"MEM","","228.227.280,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:39:13,Log,0,True,"MENU Intervention","","SLIM",0,"","","","","","","","","",-1,
0,12-01-21 16:39:14,Log,0,True,"","","ctor StoreCheck.Pages.SLIMPage",0,"","","","","","","","","",-1,
0,12-01-21 16:39:30,Log,0,True,"MEM","","228.447.960,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:39:33,Log,0,True,"MENU Intervention","","validate",0,"","","","","","","","","",-1,
0,12-01-21 16:39:42,Log,0,True,"MEM","","229.112.504,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:39:45,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,12-01-21 16:39:50,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 16:39:51,Log,0,True,"","","SyncDocuments - /Documents/List/12.01.2021 15:18/105 - dwnl 0 items in 0,151284 sec",0,"","","","","","","","","",-1,
0,12-01-21 16:39:52,Log,0,False,"","","Documents 12 
",0,"","","","","","","","","",-1,
0,12-01-21 16:41:05,Error,0,True,"","","SyncInterventions - /Interventions/ListInt/01.01.0001 00:00/105 - Unable to read data from the transport connection: Connection reset by peer. ",0,"","","","","","","","","",-1,
0,12-01-21 16:41:05,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 16:41:37,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:42:03,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 16:42:08,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:43:51,Log,0,True,"","","----------------------------------------",0,"","","","","","","","","",-1,
0,12-01-21 16:43:52,Log,0,True,"","","12-01-21 16:43:52",0,"","","","","","","","","",-1,
0,12-01-21 16:43:52,Log,0,True,"","","StoreCheck 1.1.0.78",0,"","","","","","","","","",-1,
0,12-01-21 16:43:53,Log,0,True,"","","Unitech - EA502 / Android 7.1.1 ",0,"","","","","","","","","",-1,
0,12-01-21 16:43:54,Log,0,True,"","","MainViewModel()",0,"","","","","","","","","",-1,
0,12-01-21 16:43:54,Log,0,True,"MEM","","6.116.048,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:43:56,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 16:43:56,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,12-01-21 16:43:57,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:43:59,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 16:44:01,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 16:44:02,Log,0,False,"","","Load Documents ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:03,Log,0,False,"","","Load Stores ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:04,Log,0,False,"","","Load Articles ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:04,Log,0,False,"","","Load Families ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:05,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 16:44:06,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,12-01-21 16:44:07,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,12-01-21 16:44:23,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,12-01-21 16:44:26,Info,0,True,"","","SyncDataWithWeb(NC)",0,"","","","","","","","","",-1,
0,12-01-21 16:44:33,Log,0,True,"","","----------------------------------------",0,"","","","","","","","","",-1,
0,12-01-21 16:44:34,Log,0,True,"","","12-01-21 16:44:34",0,"","","","","","","","","",-1,
0,12-01-21 16:44:35,Log,0,True,"","","StoreCheck 1.1.0.78",0,"","","","","","","","","",-1,
0,12-01-21 16:44:36,Log,0,True,"","","Unitech - EA502 / Android 7.1.1 ",0,"","","","","","","","","",-1,
0,12-01-21 16:44:36,Log,0,True,"","","MainViewModel()",0,"","","","","","","","","",-1,
0,12-01-21 16:44:37,Log,0,True,"MEM","","6.118.200,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:44:38,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 16:44:39,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,12-01-21 16:44:40,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:44:41,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 16:44:43,Log,0,False,"","","Load Interventions ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:45,Log,0,False,"","","Load Documents ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:45,Log,0,False,"","","Load Stores ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:46,Log,0,False,"","","Load Articles ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:47,Log,0,False,"","","Load Families ...",0,"","","","","","","","","",-1,
0,12-01-21 16:44:47,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 16:44:48,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 16:45:52,Log,0,True,"","","----------------------------------------",0,"","","","","","","","","",-1,
0,12-01-21 16:45:53,Log,0,True,"","","12-01-21 16:45:53",0,"","","","","","","","","",-1,
0,12-01-21 16:45:54,Log,0,True,"","","StoreCheck 1.1.0.78",0,"","","","","","","","","",-1,
0,12-01-21 16:45:54,Log,0,True,"","","Unitech - EA502 / Android 7.1.1 ",0,"","","","","","","","","",-1,
0,12-01-21 16:45:55,Log,0,True,"","","MainViewModel()",0,"","","","","","","","","",-1,
0,12-01-21 16:45:56,Log,0,True,"MEM","","6.116.048,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 16:45:57,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 16:45:58,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,12-01-21 16:46:01,Log,0,False,"","","Load Interventions ...",0,"","","","","","","","","",-1,
0,12-01-21 16:46:04,Log,0,False,"","","Load Documents ...",0,"","","","","","","","","",-1,
0,12-01-21 16:46:04,Log,0,False,"","","Load Stores ...",0,"","","","","","","","","",-1,
0,12-01-21 16:46:05,Log,0,False,"","","Load Articles ...",0,"","","","","","","","","",-1,
0,12-01-21 16:46:06,Log,0,False,"","","Load Families ...",0,"","","","","","","","","",-1,
0,12-01-21 16:46:06,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 16:46:09,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,12-01-21 16:46:09,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,12-01-21 16:46:25,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 17:12:21,Log,0,True,"","","----------------------------------------",0,"","","","","","","","","",-1,
0,12-01-21 17:12:22,Log,0,True,"","","12-01-21 17:12:22",0,"","","","","","","","","",-1,
0,12-01-21 17:12:23,Log,0,True,"","","StoreCheck 1.1.0.78",0,"","","","","","","","","",-1,
0,12-01-21 17:12:23,Log,0,True,"","","Unitech - EA502 / Android 7.1.1 ",0,"","","","","","","","","",-1,
0,12-01-21 17:12:24,Log,0,True,"","","MainViewModel()",0,"","","","","","","","","",-1,
0,12-01-21 17:12:25,Log,0,True,"MEM","","6.116.048,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
0,12-01-21 17:12:26,Log,0,True,"AuditTrail","","Clean",0,"","","","","","","","","",-1,
0,12-01-21 17:12:27,Log,0,True,"","","App.OnStart()",0,"","","","","","","","","",-1,
0,12-01-21 17:12:29,Log,0,False,"","","Load Interventions ...",0,"","","","","","","","","",-1,
0,12-01-21 17:12:31,Log,0,False,"","","Load Documents ...",0,"","","","","","","","","",-1,
0,12-01-21 17:12:32,Log,0,False,"","","Load Stores ...",0,"","","","","","","","","",-1,
0,12-01-21 17:12:33,Log,0,False,"","","Load Articles ...",0,"","","","","","","","","",-1,
0,12-01-21 17:12:33,Log,0,False,"","","Load Families ...",0,"","","","","","","","","",-1,
0,12-01-21 17:12:34,Log,0,False,"","","",0,"","","","","","","","","",-1,
0,12-01-21 17:12:39,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,12-01-21 17:12:39,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,12-01-21 17:13:11,Log,0,True,"","","App.OnSleep()",0,"","","","","","","","","",-1,
0,12-01-21 20:02:39,Log,0,True,"","","App.OnResume()",0,"","","","","","","","","",-1,
0,12-01-21 20:02:40,Log,0,True,"MENU","","interventions",0,"","","","","","","","","",-1,
0,12-01-21 20:02:40,Log,0,True,"","","ctor StoreCheck.Pages.StoreListPage",0,"","","","","","","","","",-1,
0,12-01-21 20:04:22,Log,0,True,"DATA","","SelectedStore PK=2086 (Magasin_CE)",0,"","","","","","","","","",-1,
0,12-01-21 20:04:23,Log,0,True,"DATA","","SelectedIntervention PK=1805 (1805 Inconnu 2086)",0,"","","","","","","","","",-1,
0,12-01-21 20:04:24,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 20:04:32,Log,0,True,"DATA","","SelectedStore PK=1304 (Magasin_CE)",0,"","","","","","","","","",-1,
0,12-01-21 20:04:33,Log,0,True,"DATA","","SelectedIntervention PK=1036 (1036 Inconnu 1304)",0,"","","","","","","","","",-1,
0,12-01-21 20:04:33,Log,0,True,"","","ctor StoreCheck.Pages.StorePage",0,"","","","","","","","","",-1,
0,12-01-21 20:04:37,Log,0,True,"","","ctor ZPF.PhotosPage",0,"","","","","","","","","",-1,
0,12-01-21 20:04:38,Log,0,True,"","","ctor StoreCheck.Pages.InterventionPage",0,"","","","","","","","","",-1,
0,12-01-21 20:04:39,Log,0,True,"MEM","","43.108.984,00 bytes currently allocated in managed memory",0,"","","","","","","","","",-1,
